soup_batch,celltype,gene,var_depth,var_library,var_individual,var_residual,ss_total,F_individual,df_individual,df_residual,n_genes,used_depth,p_perm,padj_perm
batch1,Glut-DACH2-2,LOC110484537,0,0.001957301442379651,0.9964467215570398,0.001595977000580506,2.69956445366062,624.3490483851592,2,2,10495,FALSE,0.0015188155906325094,0.48302938253600564
batch1,Glut-DACH2-2,EAF2,0,0.001957301442379651,0.9964467215570398,0.001595977000580506,2.69956445366062,624.3490483851592,2,2,10495,FALSE,0.0015188155906325094,0.48302938253600564
batch1,Glut-DACH2-2,DHCR7,0,0.001957301442379651,0.9964467215570398,0.001595977000580506,2.69956445366062,624.3490483851592,2,2,10495,FALSE,0.0015188155906325094,0.48302938253600564
batch1,Glut-DACH2-2,TRPV3,0,0.001957301442379651,0.9964467215570398,0.001595977000580506,2.69956445366062,624.3490483851592,2,2,10495,FALSE,0.0015188155906325094,0.48302938253600564
batch1,Glut-DACH2-2,HLF,0,0.004091992506566633,0.9935582863787542,0.0023497211146791728,0.5221099254180103,422.84094064261456,2,2,10495,FALSE,0.00224106290412024,0.5632547405761839
batch1,Glut-DACH2-2,LOC116183232,0,0.004552147262545848,0.9929064765348943,0.0025413762025598106,10.057982960504242,390.69637762987844,2,2,10495,FALSE,0.002471648458030571,0.5682597866499498
batch1,Glut-DACH2-2,DSEL,0,2.2585829269279728e-4,0.9918886784813926,0.007885463225914663,0.5237394534173198,125.78698930731997,2,2,10495,FALSE,0.007510228660831518,0.655749666108865
batch1,Glut-DACH2-2,RAVER2,0,0.0019304887383603613,0.9917239201781,0.00634559108353973,6.086515187119314,156.28550707444757,2,2,10495,FALSE,0.006212470295435359,0.655749666108865
batch1,Glut-DACH2-2,UTP14A,0,8.000070484662296e-4,0.9906460287635989,0.008553964187934903,10.085806680858278,115.81133694256916,2,2,10495,FALSE,0.008161966342131791,0.655749666108865
batch1,Glut-DACH2-2,LOC110471089,0,0.005310217882150369,0.9905570539130419,0.004132728204807641,4.353733170320756,239.68599066367776,2,2,10495,FALSE,0.0042496345885953525,0.6371416429615461
batch1,Glut-DACH2-2,ABHD12B,0,0.002117396552675569,0.9901627007105668,0.007719902736757678,3.9906258017727327,128.26103313400426,2,2,10495,FALSE,0.007378737725130586,0.655749666108865
batch1,Glut-DACH2-2,LOC116184760,0,0.006415113351893469,0.9889810385520519,0.0046038480960546935,12.004533714530185,214.8161750600693,2,2,10495,FALSE,0.004659352721576519,0.655749666108865
batch1,Glut-DACH2-2,SLC5A3,0,7.302540271322719e-4,0.988498420098507,0.010771325874360813,0.3471219828700103,91.77128532072808,2,2,10495,FALSE,0.010180066355280886,0.655749666108865
batch2,Astro-3,LOC110484498,0,2.483230992195851e-5,0.9995845132488685,3.906544412095745e-4,12.578128398583049,2558.7435027076044,2,2,9286,FALSE,3.209125114957754e-4,0.5366655108072852
batch2,Astro-3,BUB1B,0,8.866349304609138e-5,0.9993783262172639,5.330102896901526e-4,16.99671038313737,1874.9700438207647,2,2,9286,FALSE,4.350625994774941e-4,0.5599987938858628
batch2,Astro-3,TP63,0,0.0014240217721266176,0.9978215706191798,7.544076086936359e-4,23.342053695719173,1322.6557621112145,2,2,9286,FALSE,6.159797200522936e-4,0.5599987938858628
batch2,Astro-3,XYLT1,0,9.560284558897866e-4,0.9977579233570039,0.0012860481871064778,0.6918391952595523,775.8324558599102,2,2,9286,FALSE,0.0011113480263880544,0.5599987938858628
batch2,Astro-3,LOC116184404,0,0.0013282737634347868,0.9970922630629092,0.0015794631736559487,10.829873132923199,631.2855403617684,2,2,9286,FALSE,0.001391338808230006,0.5617379205749493
batch2,Astro-3,LVRN,0,0.0013282737634347868,0.9970922630629092,0.0015794631736559487,10.829873132923199,631.2855403617684,2,2,9286,FALSE,0.001391338808230006,0.5617379205749493
batch2,Astro-3,FGD5,0,0.004372832437928476,0.9948779359470176,7.492316150540596e-4,2.3326085246340464,1327.8643292104455,2,2,9286,FALSE,6.00903293337727e-4,0.5599987938858628
batch2,Astro-3,RIC1,0,9.909448102320056e-5,0.9945741337251871,0.005326771793789734,0.4462493151957678,186.71236017370228,2,2,9286,FALSE,0.004749074415088488,0.683879124089825
batch2,Astro-3,ARMC2,0,0.0019605535906595845,0.9933881164936714,0.004651329915668963,1.9441407196764535,213.57077104920873,2,2,9286,FALSE,0.004094326740627308,0.6754371417482994
batch2,Astro-3,GGA3,0,0.00460086720870737,0.9926921718892591,0.002706960902033549,15.346856887126131,366.7183264979998,2,2,9286,FALSE,0.0022980781863489418,0.6302114086207924
batch2,Astro-3,TMEM37,0,0.0014612072243113934,0.9925519135395409,0.005986879236147739,18.48890269539447,165.78786282286845,2,2,9286,FALSE,0.005360746584650905,0.7320572468392398
batch2,Astro-3,LOC110484226,0,1.1112603604505378e-4,0.991923121800024,0.007965752163931014,7.759745733646253,124.52347265980222,2,2,9286,FALSE,0.0068985421095367015,0.7379031726237526
batch2,Astro-3,SFI1,0,7.406615672353675e-4,0.9908539509746938,0.008405387458070838,19.158280503298016,117.88319764168367,2,2,9286,FALSE,0.007253915024951486,0.7379031726237526
batch2,Astro-3,SLC44A5,0,0.005661655512571336,0.9906272739082541,0.003711070579174472,15.724759357704883,266.9384084116824,2,2,9286,FALSE,0.0031122052289355396,0.6302114086207924
batch2,Astro-3,DNAAF2,0,0.005199070511279136,0.9896876439336032,0.005113285555117691,13.198889429145103,193.552195210976,2,2,9286,FALSE,0.004544465766819369,0.683879124089825
batch2,Astro-3,ASPG,0,0.007329928174303355,0.9896839380341566,0.002986133791540063,5.013407702329194,331.426522427764,2,2,9286,FALSE,0.002588837844415584,0.6302114086207924
batch2,Astro-3,ULK3,0,0.005642520509796663,0.9878781275262153,0.006479351963988066,1.9682866020770828,152.46557572683128,2,2,9286,FALSE,0.005922881923579747,0.7337646533986839
batch2,Astro-3,RNGTT,0,5.496362172794271e-6,0.9878595674492662,0.01213493618856103,0.26893169555069707,81.40624327142896,2,2,9286,FALSE,0.010426425960745292,0.7883194700165953
batch2,Astro-3,LOC110470594,0,0.003316381787799512,0.9877692832547355,0.008914334957465068,10.434010807818021,110.80683954191724,2,2,9286,FALSE,0.007732053129327742,0.7379031726237526
batch2,Astro-3,ARFGAP1,0,0.006317949761496308,0.9863504890529327,0.007331561185570993,1.0038574378304443,134.53485063919769,2,2,9286,FALSE,0.00648286348726365,0.7379031726237526
batch2,Astro-3,TCHP,0,1.715374191804715e-5,0.9859715865469583,0.014011259711123623,1.6493577079011528,70.36994580609975,2,2,9286,FALSE,0.012082679124102684,0.7901391432846305
batch2,Astro-3,CC2D1A,0,0.009076054985916588,0.9858494003628323,0.005074544651251109,3.751951355160869,194.27347045212719,2,2,9286,FALSE,0.004533696890594679,0.683879124089825
batch2,Astro-3,LOC110468929,0,4.363625671361628e-4,0.9844877060939434,0.015075931338920384,3.558786304919074,65.30194944257715,2,2,9286,FALSE,0.012797732505422129,0.7975740397768349
batch2,Astro-3,LOC116184172,0,3.244294346189223e-4,0.9844063139960338,0.015269256569347217,16.08158916525923,64.46982598826804,2,2,9286,FALSE,0.01295495809830261,0.7975740397768349
batch2,Astro-3,LOC110475946,0,2.4293812788242595e-4,0.9830874910991524,0.01666957077296517,1.153652082277638,58.97497329046593,2,2,9286,FALSE,0.013926310733769688,0.7975740397768349
batch2,GABA-1-1,ENC1,0,1.914787085105757e-4,0.9992534870982583,5.55034193231113e-4,25.44278468446389,1800.3458152391252,2,2,8763,FALSE,4.770045030138012e-4,0.4977766416904979
batch2,GABA-1-1,LOC110484732,0,2.0405768960274294e-4,0.9974562154117879,0.0023397268986093877,9.195602289839417,426.31309491916517,2,2,8763,FALSE,0.0023416584693404783,0.8286296877464379
batch2,GABA-1-1,LOC110473311,0,0.0031327064429284607,0.9951708361248258,0.0016964574322457194,14.281368152695052,586.6170392542349,2,2,8763,FALSE,0.001846395420756771,0.8089981536045792
batch2,GABA-1-1,LOC110474989,0,7.636885328889932e-4,0.995107305537113,0.004129005929998047,14.108680916158022,241.00408728102352,2,2,8763,FALSE,0.003624321295626394,0.8286296877464379
batch2,GABA-1-1,SCIN,0,9.409803244932153e-4,0.9946144913393945,0.00444452833611224,12.595109737474495,223.78403648775318,2,2,8763,FALSE,0.00385483543344646,0.8286296877464379
batch2,GABA-1-1,IFT57,0,0.004633456365980671,0.9914735035117627,0.003893040122256662,15.791516218675069,254.678470392193,2,2,8763,FALSE,0.0035056407494220027,0.8286296877464379
batch2,GABA-1-1,TSKU,0,0.005515933891008588,0.9909527124655456,0.0035313536434458093,9.681949416981482,280.61554081527726,2,2,8763,FALSE,0.0032043747475185495,0.8286296877464379
batch2,GABA-1-1,LOC110480370,0,0.007120921559366527,0.9897994504766545,0.003079627963978984,0.6425696366906156,321.40228042279495,2,2,8763,FALSE,0.0028095336995693264,0.8286296877464379
batch2,GABA-1-1,PLP1,0,7.786639873234991e-4,0.9895779202407732,0.009643415771903287,4.17194519068535,102.61695063734287,2,2,8763,FALSE,0.008777795782732438,0.8286296877464379
batch2,GABA-1-1,DDX52,0,0.004389608658846792,0.9894500508111672,0.006160340529985955,1.6380661942946098,160.61612925372214,2,2,8763,FALSE,0.005354318488375013,0.8286296877464379
batch2,GABA-1-1,MSTO1,0,3.627579639819601e-5,0.9891756644934929,0.010788059710108912,11.054163052475129,91.69171204777348,2,2,8763,FALSE,0.00987559083512305,0.8286296877464379
batch2,GABA-1-1,LOC116183730,0,0.0056131161881971155,0.9875993263794728,0.006787557432330026,0.11015340699110922,145.50143202846544,2,2,8763,FALSE,0.005934027310219536,0.8286296877464379
batch2,GABA-1-1,ANKRD11,0,0.0010687874431152536,0.9870244793374093,0.0119067332194753,0.18143569876205032,82.8963294250163,2,2,8763,FALSE,0.011025879206027146,0.8286296877464379
batch2,GABA-1-1,ARG2,0,0.003478975702165845,0.9859226105480378,0.010598413749796433,2.4952559888877177,93.02548794785207,2,2,8763,FALSE,0.009706699288601418,0.8286296877464379
batch2,GABA-1-1,PDE4B,0,0.0028736308668375985,0.9857462610676747,0.011380108065487605,0.292540708831313,86.62011427265286,2,2,8763,FALSE,0.010439323429593908,0.8286296877464379
batch2,GABA-1-1,SHISA9,0,0.007653593466097391,0.9854856980434862,0.0068607084904164055,0.8165332390991105,143.64197216950592,2,2,8763,FALSE,0.006116612765918599,0.8286296877464379
batch2,GABA-1-1,SMNDC1,0,0.006564893848965577,0.9851682946288789,0.00826681152215556,9.96594559561874,119.17149580446676,2,2,8763,FALSE,0.007556755547744955,0.8286296877464379
batch2,GABA-1-1,LOC110470816,0,0.001020356783883314,0.9829395941670038,0.016040049049112857,14.053832865864354,61.2803359364645,2,2,8763,FALSE,0.014358063772535038,0.8286296877464379
batch2,GABA-1-1,SERINC2,0,0.016291626326141243,0.9822446819046567,0.0014636917692019726,1.3752301644694276,671.0734476837237,2,2,8763,FALSE,0.0016090343283479897,0.8089981536045792
batch2,GABA-1-1,OLFM3,0,0.0035991976281282575,0.9807062972209689,0.015694505150902864,0.5745953974153032,62.48723918285192,2,2,8763,FALSE,0.013913011724268573,0.8286296877464379
batch2,GABA-1-1,AADAT,0,0.009219765197530684,0.9805062887818875,0.010273946020581848,16.79568447733874,95.43619236636384,2,2,8763,FALSE,0.009430538786856586,0.8286296877464379
batch2,GABA-1-1,GTF2B,0,0.008466814853077636,0.9796707050675367,0.011862480079385519,16.443850805794884,82.58565649943617,2,2,8763,FALSE,0.0111126072974842,0.8286296877464379
batch2,GABA-1-1,LOC110476776,0,4.440601879184902e-4,0.9796431971045543,0.019912742707527253,10.414981114324611,49.196798828432485,2,2,8763,FALSE,0.017888810022115665,0.8286296877464379
batch2,GABA-1-1,EFCAB5,0,0.00919460837189455,0.9790245568191561,0.011780834808949314,12.602450273315196,83.10315632941732,2,2,8763,FALSE,0.01093915111457009,0.8286296877464379
batch2,GABA-1-1,VCAN,0,0.007907196069686982,0.9787957525291754,0.01329705140113762,11.555049793811213,73.60998487570224,2,2,8763,FALSE,0.012438634169498643,0.8286296877464379
batch2,Glut-DACH2-8,GABRA5,0,5.99105491491905e-4,0.997920948890465,0.001479945618043071,0.5789463709131464,674.2956881145496,2,2,10789,FALSE,0.0014644518223156505,0.8831469517905749
batch2,Glut-DACH2-8,C2H5orf22,0,3.1636466190386795e-4,0.9962892188534046,0.003394416484691516,10.658088086069762,293.5082431241336,2,2,10789,FALSE,0.0035109769005896734,0.8831469517905749
batch2,Glut-DACH2-8,LOC110475630,0,0.0026371790675253567,0.9960176718485554,0.0013451490839192933,10.88527866628987,740.4515111042627,2,2,10789,FALSE,0.001390302362957896,0.8831469517905749
batch2,Glut-DACH2-8,GLI2,0,0.001053937517255682,0.9953332200083068,0.003612842474437473,9.93855157225302,275.4986487926746,2,2,10789,FALSE,0.003666690765240958,0.8831469517905749
batch2,Glut-DACH2-8,NBEA,0,0.003139821404533709,0.9952493592391987,0.0016108193562676361,0.0944839227333836,617.8528680864938,2,2,10789,FALSE,0.0016850464639049702,0.8831469517905749
batch2,Glut-DACH2-8,BANP,0,8.802140129834478e-5,0.9952046838981348,0.004707294700566865,1.0285862790238773,211.41754387680243,2,2,10789,FALSE,0.004980989932357156,0.8831469517905749
batch2,Glut-DACH2-8,WRNIP1,0,0.0029987276256111337,0.9938466246577121,0.0031546477166767136,1.5087279737019064,315.04203128731183,2,2,10789,FALSE,0.00326442994822514,0.8831469517905749
batch2,Glut-DACH2-8,CRHR2,0,2.0144649781284018e-5,0.9918528145772924,0.00812704077292647,0.2581605735086639,122.04353863726658,2,2,10789,FALSE,0.008399280008749637,0.8831469517905749
batch2,Glut-DACH2-8,LOC110481232,0,0.006134648829347996,0.991800320575853,0.002065030594799027,2.6112984301017335,480.2835963175533,2,2,10789,FALSE,0.002039110132338248,0.8831469517905749
batch2,Glut-DACH2-8,DDX49,0,0.005461514661198828,0.9917610216765594,0.0027774636622417996,7.198877147046958,357.0743463394478,2,2,10789,FALSE,0.0027398225232690273,0.8831469517905749
batch2,Glut-DACH2-8,LOC116184428,0,6.087503510958052e-5,0.9916818321033828,0.008257292861507571,10.437100252444383,120.0976940912723,2,2,10789,FALSE,0.008562408819336696,0.8831469517905749
batch2,Glut-DACH2-8,SIRT3,0,0.0023449768884630583,0.9910140298193049,0.006640993292232058,8.831255780522246,149.22677771388354,2,2,10789,FALSE,0.006949658078305537,0.8831469517905749
batch2,Glut-DACH2-8,METTL24,0,1.651602767923224e-4,0.9893213594494745,0.010513480273733115,9.208092711656576,94.10027257303138,2,2,10789,FALSE,0.010720158086647351,0.8831469517905749
batch2,Glut-DACH2-8,C28H19orf44,0,3.080686811477914e-4,0.9890213566160869,0.01067057470276527,15.703348947188998,92.68679374502508,2,2,10789,FALSE,0.010920361626913289,0.8831469517905749
batch2,Glut-DACH2-8,GBF1,0,0.004277102159843852,0.9890157341778237,0.006707163662332428,0.40427570633236865,147.456627565562,2,2,10789,FALSE,0.007007123909307796,0.8831469517905749
batch2,Glut-DACH2-8,MIS18BP1,0,0.0022414519781023485,0.9889787012354173,0.008779846786480373,20.505277874301182,112.64190882673418,2,2,10789,FALSE,0.009151897021230844,0.8831469517905749
batch2,Glut-DACH2-8,LOC110478191,0,0.007212259799795553,0.9887210725159202,0.0040666676842842624,8.126369700691878,243.12807174701226,2,2,10789,FALSE,0.004213543028004397,0.8831469517905749
batch2,Glut-DACH2-8,OSBPL1A,0,0.006018443274671064,0.9876004737103024,0.00638108301502658,1.7019424249457218,154.77004003625058,2,2,10789,FALSE,0.0065937406733883154,0.8831469517905749
batch2,Glut-DACH2-8,LOC110483184,0,0.009627443192332647,0.985856776714723,0.00451578009294441,9.928510967764447,218.31372574033335,2,2,10789,FALSE,0.0048660582703526365,0.8831469517905749
batch2,Glut-DACH2-8,EXD3,0,0.013269684970264888,0.9856169205460091,0.001113394483726011,0.10465553482718067,885.2360371389751,2,2,10789,FALSE,0.0011975137686277345,0.8831469517905749
batch2,Glut-DACH2-8,GET4,0,2.0874780498268195e-4,0.9854576505928222,0.01433360160219515,0.45182787325971535,68.75157255953746,2,2,10789,FALSE,0.014334944230337881,0.8831469517905749
batch2,Glut-DACH2-8,VWA3B,0,0.007016280928932212,0.9848094836142375,0.008174235456830395,20.400340023659997,120.47725916572789,2,2,10789,FALSE,0.008517919143722043,0.8831469517905749
batch2,Glut-DACH2-8,RRM2B,0,0.009374783314440045,0.9840206220477633,0.0066045946377967435,2.3317289326692827,148.99031295825708,2,2,10789,FALSE,0.006953365551273424,0.8831469517905749
batch2,Glut-DACH2-8,DACT2,0,6.152311381120203e-4,0.9839057650227838,0.015479003839104106,15.820289363353336,63.56389437265818,2,2,10789,FALSE,0.01553431173544956,0.8831469517905749
batch2,Glut-DACH2-8,DAPK1,0,0.00866180267760659,0.9833893014894267,0.007948895832966735,0.3804325170218637,123.7139499817046,2,2,10789,FALSE,0.008232443725194688,0.8831469517905749
